feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Hydrogenobacter	Without_combined	MS2	0.777942300763703	0.147972833790961	77	77	6.36928434024679e-06	3.79458211118093e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Wohlfahrtiimonas	Without_combined	MS2	0.558563305178784	0.106362244138477	77	77	6.51977126044369e-06	3.86784742286238e-05
k__Viruses.f__Bromoviridae.g__Cucumovirus	Without_combined	MS2	0.682918651613235	0.129795894392226	77	77	6.62429659535054e-06	3.91334496347179e-05
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halarchaeum	Without_combined	MS2	0.915107394200022	0.163334854442703	77	77	6.84569861653241e-06	3.99379761611808e-05
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Pelodictyon	Without_combined	MS2	0.915617341148714	0.163152236672826	77	77	6.84041311489594e-06	3.99379761611808e-05
k__Bacteria.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Oscillochloridaceae.g__Oscillochloris	Without_combined	MS2	0.914435451723378	0.163226393196265	77	77	6.82174019361063e-06	3.99379761611808e-05
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Thermotogales.f__Thermotogaceae.g__Pseudothermotoga	Without_combined	MS2	0.913135394474055	0.160888939663139	77	77	6.90416072198561e-06	4.01126032029412e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.f__Competibacteraceae.g__Candidatus_Competibacter	Without_combined	MS2	0.901965872668216	0.163578239608605	77	77	6.96688859401467e-06	4.03104747456158e-05
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Deefgea	Without_combined	MS2	0.876579604392211	0.167368610542429	77	77	7.12371117916432e-06	4.10489258930534e-05
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Kandleria	Without_combined	MS2	0.675879007233537	0.127773327603664	77	77	7.3293643873171e-06	4.20615768512973e-05
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halalkalicoccus	Without_combined	MS2	0.926124956511466	0.165026816963269	77	75	7.59311667203417e-06	4.33980570767481e-05
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfatirhabdium	Without_combined	MS2	0.912153215972403	0.167066374662058	77	60	7.74719903671626e-06	4.40994406705387e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Citreicella	Without_combined	MS2	0.923530930803924	0.167728816404026	77	77	8.15799144951625e-06	4.62505482984671e-05
k__Bacteria.p__Rhodothermaeota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__Balneola	Without_combined	MS2	0.659913617917815	0.125312967007679	77	77	8.75930204342506e-06	4.92715748015836e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Thermodesulfobium	Without_combined	MS2	0.656775054188501	0.121795796905691	77	77	8.76094857780648e-06	4.92715748015836e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Halotalea	Without_combined	MS2	0.670268773251822	0.124390151939869	77	77	9.09509206658232e-06	5.0947009743485e-05
k__Viruses.f__Poxviridae.g__Yatapoxvirus	Without_combined	MS2	0.6514259850687	0.123308877754521	77	17	9.4747734809311e-06	5.28632202944013e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Marinospirillum	Without_combined	MS2	0.988093761089298	0.185192085377354	77	77	9.64823238806736e-06	5.3618240069655e-05
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__Anaerophaga	Without_combined	MS2	0.726394899304137	0.129655686710037	77	77	1.01135538652455e-05	5.59829005296658e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus	Without_combined	MS2	0.919894664183193	0.155167367115128	77	77	1.02325920786758e-05	5.64197037749733e-05
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Leadbetterella	Without_combined	MS2	0.970729652765422	0.189937493015253	77	77	1.04964085334726e-05	5.76482437424314e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Aurantimonadaceae.g__Fulvimarina	Without_combined	MS2	0.682434721827948	0.130774961705245	77	77	1.07079834915129e-05	5.85814194127125e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Candidatus_Ruthia	Without_combined	MS2	0.673196936857429	0.131886229733342	77	77	1.07522122824926e-05	5.85953894154444e-05
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Halobacteriovoraceae.g__Halobacteriovorax	Without_combined	MS2	0.9712349719527	0.19099177721034	77	77	1.13510298383568e-05	6.16198762653655e-05
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Eggerthia	Without_combined	MS2	0.630154881374444	0.12300651859455	77	77	1.16543378310399e-05	6.30230730401618e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Paraoerskovia	Without_combined	MS2	0.942526635513858	0.185375350212835	77	77	1.22253174122982e-05	6.58574570179743e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Amphibacillus	Without_combined	MS2	1.06679602315551	0.210879122032837	77	77	1.23203732388062e-05	6.61162014265707e-05
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Geovibrio	Without_combined	MS2	1.05836617485924	0.192815913734164	77	77	1.23818051171021e-05	6.61932243142417e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinotignum	Without_combined	MS2	0.668261093688313	0.127473308447478	77	77	1.26708991509763e-05	6.74821371449722e-05
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Joostella	Without_combined	MS2	0.877753927078532	0.174066533367336	77	77	1.35587329536104e-05	7.19380321991556e-05
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	Without_combined	MS2	0.683854691340456	0.136289240380462	77	77	1.3835335797982e-05	7.31296320750477e-05
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter	Without_combined	MS2	0.675401826525198	0.134666099985762	77	77	1.38916914989675e-05	7.31525027998064e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Hellea	Without_combined	MS2	0.883317337355525	0.176703387593072	77	77	1.41553793971321e-05	7.42629232551037e-05
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salisaeta	Without_combined	MS2	0.945738736560229	0.188716492800952	77	77	1.4288070208924e-05	7.46803967053799e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sedimentitalea	Without_combined	MS2	0.6800673385751	0.135915183505687	77	77	1.442508817718e-05	7.51173110263521e-05
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Derxia	Without_combined	MS2	1.50497035965371	0.300881742258236	77	77	1.45947141786469e-05	7.57201776205812e-05
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Thermosynechococcus	Without_combined	MS2	0.675868325380404	0.135676275710206	77	77	1.54127251784526e-05	7.96701897092073e-05
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Cetobacterium	Without_combined	MS2	0.669216807004569	0.130936900201216	77	14	1.56251305492038e-05	8.04722840739213e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Parascardovia	Without_combined	MS2	0.675272121611019	0.135743478691755	77	77	1.573618254826e-05	8.07484403753781e-05
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Salinispira	Without_combined	MS2	0.676127714931494	0.135972142962194	77	77	1.5841206660362e-05	8.07916342329381e-05
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salinibacter	Without_combined	MS2	0.683505897324956	0.137443384136565	77	77	1.58595242164231e-05	8.07916342329381e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylococcus	Without_combined	MS2	0.669323083052041	0.135013286057868	77	77	1.68689585808112e-05	8.56236670202907e-05
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Thermanaerothrix	Without_combined	MS2	0.863150271904406	0.174300455060818	77	77	1.71217137680787e-05	8.65939912155347e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Acaricomes	Without_combined	MS2	0.883673439626849	0.178676707625143	77	77	1.73982587063212e-05	8.76772463838264e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Thermomonosporaceae.g__Thermomonospora	Without_combined	MS2	0.683978266790098	0.138532489637041	77	77	1.78889718658579e-05	8.98281944407007e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thioploca	Without_combined	MS2	0.657098065619034	0.133539681233843	77	77	1.98750952793999e-05	9.94462062734385e-05
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Isosphaeraceae.g__Isosphaera	Without_combined	MS2	1.66734168883276	0.341505717643636	77	77	2.02806290761289e-05	0.000100758178378223
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.g__Nitratiruptor	Without_combined	MS2	0.672408926760793	0.136799145152759	77	77	2.02354467069817e-05	0.000100758178378223
k__Viruses.f__Hepeviridae.g__Piscihepevirus	Without_combined	MS2	0.686597581306591	0.140386509873016	77	77	2.06078140592845e-05	0.00010202319213857
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.g__Thermopetrobacter	Without_combined	MS2	1.42959598241544	0.295083487108653	77	77	2.27697478684512e-05	0.00011228955875183
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Siansivirga	Without_combined	MS2	0.875239633298553	0.18020164623209	77	77	2.28412615953226e-05	0.00011228955875183
k__Bacteria.p__Ignavibacteriae.c__Ignavibacteria.o__Ignavibacteriales.f__Ignavibacteriaceae.g__Ignavibacterium	Without_combined	MS2	0.671948358409609	0.138439947059837	77	77	2.31405778659285e-05	0.000113364642785698
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia	Without_combined	MS2	0.863483193906479	0.180152815064028	77	76	2.66880783180253e-05	0.000130289715677582
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Proteiniclasticum	Without_combined	MS2	1.29953777982014	0.270381992277297	77	77	2.68976610808419e-05	0.00013085851723067
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus	Without_combined	MS2	0.897763804873735	0.161098530182539	77	77	2.72716684750587e-05	0.000131766205759218
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Longilinea	Without_combined	MS2	1.08634238088855	0.226981308440064	77	77	2.72693296359062e-05	0.000131766205759218
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Rhodovibrio	Without_combined	MS2	1.12013668503073	0.233289498538995	77	77	2.79187301620627e-05	0.000134430597972124
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Cryocola	Without_combined	MS2	0.884015290112636	0.184886178702591	77	77	2.87081862415312e-05	0.000137430358895692
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Franconibacter	Without_combined	MS2	0.684334471000841	0.143112805745048	77	77	2.87372158715031e-05	0.000137430358895692
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Shimwellia	Without_combined	MS2	0.686414541269367	0.143709467080056	77	77	2.91977940552471e-05	0.000138817047102076
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Brenneria	Without_combined	MS2	0.677832827643907	0.141904388565118	77	4	2.92246414951738e-05	0.000138817047102076
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Candidatus_Babela	Without_combined	MS2	1.06418435128575	0.22310155492912	77	34	3.0231446479589e-05	0.000143115871213139
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Yonghaparkia	Without_combined	MS2	0.942070781683665	0.195617276785019	77	77	3.07603446706766e-05	0.000145131022171045
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Oxobacter	Without_combined	MS2	0.772795041523821	0.162788001269009	77	5	3.10319278983696e-05	0.000145922711120761
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Blastopirellula	Without_combined	MS2	1.00741907756198	0.182085138011389	77	77	3.22542298295088e-05	0.000151164823800965
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Kerstersia	Without_combined	MS2	0.871614189317641	0.183899564189419	77	77	3.26670277215765e-05	0.000152590833809091
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylocystaceae.g__Terasakiella	Without_combined	MS2	0.976972862003297	0.206764004156059	77	77	3.28778010451701e-05	0.000153066848574534
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Chloroherpeton	Without_combined	MS2	0.987793757534471	0.208499589901842	77	77	3.4842019805689e-05	0.000161513830338526
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Mariniradius	Without_combined	MS2	0.792528606079994	0.167646703930544	77	77	3.4921909262384e-05	0.000161513830338526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Ignatzschineria	Without_combined	MS2	0.659592088420225	0.133794649892693	77	77	3.66211004841772e-05	0.000168817269772961
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Pseudoduganella	Without_combined	MS2	0.826323204609335	0.158142689259069	77	77	3.71813168390299e-05	0.000170839645345346
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Cucumibacter	Without_combined	MS2	0.772144717756878	0.164413680596948	77	77	3.79744061542112e-05	0.000173915358478244
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudorhodobacter	Without_combined	MS2	1.41014822949772	0.301081009573832	77	77	3.86066598968732e-05	0.000176236895503259
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Litoreibacter	Without_combined	MS2	1.08210643097596	0.144897689499275	77	77	3.94016582167214e-05	0.000179283920558933
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aestuariivita	Without_combined	MS2	0.88631435509535	0.190201106827179	77	77	4.01350729982229e-05	0.000182031976243553
k__Bacteria.p__Firmicutes.c__Clostridia.o__Halanaerobiales.f__Halanaerobiaceae.g__Halothermothrix	Without_combined	MS2	0.979115334824959	0.20890189223047	77	77	4.09919484413966e-05	0.000185320512889401
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Aquamavirus	Without_combined	MS2	0.804186484943464	0.172891822859602	77	77	4.25902993386021e-05	0.00019192936176306
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosopelagicus	Without_combined	MS2	-2.59091419596621	0.557071843739692	77	77	4.47316770813543e-05	0.000200935265100269
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus	Without_combined	MS2	0.869817413105943	0.188115887667904	77	77	4.64140898080785e-05	0.00020771742326827
k__Bacteria.p__Firmicutes.c__Tissierellia.g__Kallipyga	Without_combined	MS2	0.769407892873358	0.166799351035691	77	77	4.65369760522795e-05	0.00020771742326827
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfohalobiaceae.g__Desulfonatronovibrio	Without_combined	MS2	0.674558635791432	0.145454031768717	77	77	4.66922518090213e-05	0.000207750968492038
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.g__Nitratifractor	Without_combined	MS2	0.608915294479375	0.127945512997892	77	77	4.76176028619867e-05	0.000211199841085026
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia	Without_combined	MS2	0.563897683556937	0.11120008614591	77	77	4.91938028232846e-05	0.000217504675375906
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus	Without_combined	MS2	0.652855584433809	0.141782207628634	77	77	4.9421399451171e-05	0.000217825980026164
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Silanimonas	Without_combined	MS2	0.880458400059541	0.190234684578226	77	77	5.02972866349039e-05	0.000220993703152109
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Salipiger	Without_combined	MS2	1.05781009285423	0.231287687890438	77	77	5.22243367011608e-05	0.000228745848603838
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Chroococcidiopsis	Without_combined	MS2	0.583826567987078	0.112960375732139	77	76	5.35408039514269e-05	0.000233783758868653
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sediminimonas	Without_combined	MS2	0.887250061462142	0.194946397264133	77	77	5.58946381569845e-05	0.000243306071977462
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudooceanicola	Without_combined	MS2	0.611084654075494	0.130742390638211	77	77	6.0408450466724e-05	0.000262142843692019
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Gluconacetobacter	Without_combined	MS2	0.89188318601701	0.197212846933212	77	63	6.10109177948517e-05	0.000263942616675574
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudodonghicola	Without_combined	MS2	0.592355506577352	0.12881253205373	77	77	6.4864354871467e-05	0.000279752401684916
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Richelia	Without_combined	MS2	0.929957147450106	0.205691623474157	77	77	6.55687911282035e-05	0.000281925750233193
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Lentibacillus	Without_combined	MS2	0.61686340871919	0.130772626965568	77	77	6.63698554289883e-05	0.000284500051015724
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Ideonella	Without_combined	MS2	-0.746669892163396	0.163277566820621	77	77	6.81515513168936e-05	0.000291249486782834
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Simiduia	Without_combined	MS2	0.710413577892463	0.157395968209942	77	77	6.83697542565413e-05	0.000291296589347567
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Candidatus_Neoehrlichia	Without_combined	MS2	0.629045047707439	0.132148127510759	77	77	6.86420042854748e-05	0.000291572984970929
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Dethiosulfovibrio	Without_combined	MS2	0.62833542549196	0.131926552765801	77	77	7.00798438591954e-05	0.000296783917066352
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Promicromonosporaceae.g__Xylanimonas	Without_combined	MS2	0.987223174938955	0.211395309010799	77	77	7.09181353956502e-05	0.000299432127226078
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Hallella	Without_combined	MS2	0.685343527592071	0.151327423868706	77	77	7.13284031853843e-05	0.000300262679277396
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Aeribacillus	Without_combined	MS2	0.632308184210117	0.132193895766474	77	77	7.5263260808354e-05	0.000314940906834957
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Flexistipes	Without_combined	MS2	0.776360219986912	0.171248069217664	77	77	7.51876090017302e-05	0.000314940906834957
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Nitrincola	Without_combined	MS2	0.591684589829291	0.129180718098041	77	77	7.55021679590417e-05	0.000315003110238613
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__Spongiibacter	Without_combined	MS2	0.674752726270102	0.143753792123735	77	77	7.68253130084414e-05	0.000319575118609079
k__Archaea.p__Euryarchaeota.c__Archaeoglobi.o__Archaeoglobales.f__Archaeoglobaceae.g__Geoglobus	Without_combined	MS2	0.636310048829114	0.132687503724944	77	77	7.74169672327324e-05	0.00032108630067617
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfocapsa	Without_combined	MS2	0.66809063297331	0.147087719033368	77	77	7.77968363723401e-05	0.000321712799822089
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Oceaniovalibus	Without_combined	MS2	0.915794834472287	0.205923897076668	77	77	7.91354558734675e-05	0.000325941459534064
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylovulum	Without_combined	MS2	0.961120770209655	0.208955797612747	77	76	7.9283057724502e-05	0.000325941459534064
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	Without_combined	MS2	0.592153977392853	0.133200693341167	77	77	8.04400711231929e-05	0.000329733935857753
k__Viruses.f__Arenaviridae.g__Arenavirus	Without_combined	MS2	0.685714779194235	0.150803621520492	77	77	8.19564564856477e-05	0.000334973191333781
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Tardiphaga	Without_combined	MS2	1.84009718296614	0.414599737126731	77	35	8.40486431809518e-05	0.000342528673369328
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Stappia	Without_combined	MS2	0.893966327597423	0.201907227188901	77	77	8.71182964395902e-05	0.000354012499404809
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ketogulonicigenium	Without_combined	MS2	0.591772787304761	0.114724013394639	77	77	8.97034940681639e-05	0.000363467183457748
k__Viruses.f__Anelloviridae.g__Gammatorquevirus	Without_combined	MS2	0.600347465168928	0.1338256366551	77	8	9.32331773988773e-05	0.000376683469605809
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Sporomusaceae.g__Pelosinus	Without_combined	MS2	0.672717558041455	0.152842662313586	77	77	9.38463799160418e-05	0.000378074527684684
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Mitsuaria	Without_combined	MS2	1.38900505676939	0.316815607733951	77	72	9.44321904745094e-05	0.000379347599449029
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Jejuia	Without_combined	MS2	0.568730015552821	0.108524224516035	77	77	9.58416613773339e-05	0.000382855250613567
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Levilinea	Without_combined	MS2	0.673624098976462	0.152246715041845	77	77	9.58499631692572e-05	0.000382855250613567
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Actinosynnema	Without_combined	MS2	0.670566075525028	0.152170632925235	77	10	9.75272931259409e-05	0.000388451484801906
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium	Without_combined	MS2	0.732822410571846	0.152851367960746	77	77	9.96368797179383e-05	0.000395732917749777
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Vitreoscilla	Without_combined	MS2	1.18698752493592	0.271194405329819	77	77	0.000101246676304541	0.000399867491247709
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Thiolapillus	Without_combined	MS2	0.681459189442979	0.155983780194382	77	77	0.000101234542263132	0.000399867491247709
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Virgibacillus	Without_combined	MS2	0.783004566366702	0.179497528437294	77	77	0.000104049406348775	0.000409785617160723
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Granulibacter	Without_combined	MS2	1.1909228059464	0.27422485722266	77	77	0.000105018595284565	0.000412447332318712
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	Without_combined	MS2	0.582521299441369	0.13384832251535	77	77	0.000106020933964812	0.000415224047784192
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia	Without_combined	MS2	0.58285592899097	0.134292311832576	77	77	0.000109827139758295	0.000428935995833784
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Acidobacteriales.f__Acidobacteriaceae.g__Acidobacterium	Without_combined	MS2	0.692586216536225	0.160141116461739	77	77	0.000115469591058334	0.000448504934136672
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Acidocella	Without_combined	MS2	1.32601184344316	0.306910655694627	77	77	0.000115475665830352	0.000448504934136672
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Gallaecimonas	Without_combined	MS2	0.692270643087381	0.160587588988448	77	77	0.000117172512569737	0.000453841742900966
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	Without_combined	MS2	0.585744437424027	0.135713964000186	77	77	0.000117999696623955	0.000455790036959564
