feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Kurthia	Without_combined	MS2	-0.565779962230815	0.14813600625209	77	77	0.0005055537416484	0.00186195297356385
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas	Without_combined	MS2	0.997474433366878	0.254809672317355	77	36	0.000511939712909148	0.00188005446292497
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Paludibacterium	Without_combined	MS2	0.65708808332371	0.172398082933514	77	77	0.000516703052608804	0.00189211031872221
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Viridibacillus	Without_combined	MS2	0.994991468236811	0.262623084032549	77	43	0.000542213063554567	0.00197985227206496
k__Bacteria.p__Chrysiogenetes.c__Chrysiogenetes.o__Chrysiogenales.f__Chrysiogenaceae.g__Desulfurispirillum	Without_combined	MS2	0.949709331748224	0.250844452437727	77	77	0.000545388339341675	0.00198577292785943
k__Bacteria.p__Actinobacteria.c__Acidimicrobiia.o__Acidimicrobiales.f__Acidimicrobiaceae.g__Ferrimicrobium	Without_combined	MS2	1.53514428295659	0.404877523084937	77	77	0.000572710685751977	0.00207933027383814
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Isosphaeraceae.g__Singulisphaera	Without_combined	MS2	2.0392262085543	0.543361409593756	77	27	0.000607501324871251	0.00219939573140357
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Without_combined	MS2	1.59538956550143	0.421108551860841	77	77	0.000615632722009422	0.00222253847098317
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfuromonadales.f__Geobacteraceae.g__Geoalkalibacter	Without_combined	MS2	0.926236299647536	0.240126382118928	77	5	0.000633315771113428	0.00227993677600834
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Pelagibacterium	Without_combined	MS2	0.748329142117344	0.200374554214667	77	77	0.000645350352662831	0.00231673525478398
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Kluyvera	Without_combined	MS2	1.41850133876982	0.379076768228122	77	77	0.000647833381317547	0.00231813590347374
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Dechloromonas	Without_combined	MS2	0.902759207516624	0.242231705844247	77	12	0.000649368273430046	0.00231813590347374
k__Bacteria.p__Chloroflexi.c__Thermomicrobia.g__Thermorudis	Without_combined	MS2	0.79822118611267	0.213876615741154	77	77	0.000651339824336324	0.00231869720195494
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nesiotobacter	Without_combined	MS2	0.788178268313381	0.211543465269732	77	77	0.000697712616432391	0.00247687978833499
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Diaphorobacter	Without_combined	MS2	1.33254056138801	0.280289577981142	77	25	0.000721119842081129	0.00254583192867316
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Gulosibacter	Without_combined	MS2	0.836410779139584	0.225708456015572	77	77	0.000719678661645177	0.00254583192867316
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Desulfurococcales.f__Desulfurococcaceae.g__Ignicoccus	Without_combined	MS2	0.63856798517146	0.169224622281719	77	77	0.000730252304462857	0.00257097092315022
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Pseudolabrys	Without_combined	MS2	0.915792865103263	0.245366995776254	77	77	0.000758688817157706	0.00266374809980096
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Arenimonas	Without_combined	MS2	1.08228174788116	0.294839810298189	77	4	0.000813197409671325	0.00284730490290398
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Magnetococcales.f__Magnetococcaceae.g__Magnetococcus	Without_combined	MS2	0.69936329212929	0.190440947680188	77	77	0.00082017367167648	0.00286388511585394
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sandarakinorhabdus	Without_combined	MS2	1.24549125083265	0.326176878673641	77	77	0.000854091831490283	0.00297419444317325
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Acidobacteriales.f__Acidobacteriaceae.g__Silvibacterium	Without_combined	MS2	0.686446020236933	0.173948793129265	77	77	0.000881707620976792	0.00304546578272524
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Sporolactobacillaceae.g__Tuberibacillus	Without_combined	MS2	0.686247027444863	0.173919382959557	77	77	0.00088092394710729	0.00304546578272524
k__Bacteria.p__Firmicutes.c__Limnochordia.o__Limnochordales.f__Limnochordaceae.g__Limnochorda	Without_combined	MS2	0.71438908992521	0.176907146568177	77	77	0.000880216082087466	0.00304546578272524
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus	Without_combined	MS2	-1.14807258913751	0.317172161779053	77	77	0.000898577823996689	0.00309537050961663
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.g__Timonella	Without_combined	MS2	0.843185159279905	0.233830969034009	77	77	0.00093052472646883	0.00319680268932033
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Prauserella	Without_combined	MS2	1.55816919911005	0.422604000584086	77	73	0.00095149064623604	0.00326006714715726
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Haloterrigena	Without_combined	MS2	1.56353315839123	0.43479914894138	77	77	0.00096050892285547	0.00328216685403554
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema	Without_combined	MS2	-0.565007044199881	0.15739921626355	77	77	0.000977773381962942	0.00333225168572971
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseivivax	Without_combined	MS2	1.23477591313586	0.339227857451367	77	77	0.000985198314086653	0.00334745444219625
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Kineosporiales.f__Kineosporiaceae.g__Kineosporia	Without_combined	MS2	1.30890984246572	0.365041714089021	77	77	0.000987472867533635	0.00334745444219625
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.g__Micavibrio	Without_combined	MS2	1.39586222295378	0.390258370301082	77	77	0.000991283924585554	0.00335148374502735
k__Viruses.f__Caliciviridae.g__Vesivirus	Without_combined	MS2	0.895062020387971	0.240373204514625	77	77	0.00100571357766532	0.00339129802706141
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermatophilaceae.g__Dermatophilus	Without_combined	MS2	0.935326271649326	0.261007626025912	77	77	0.00102267907907809	0.00343943121858369
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Thermanaerovibrio	Without_combined	MS2	0.747795185290869	0.195071760400489	77	76	0.00102802740141714	0.0034483438819189
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Maribius	Without_combined	MS2	0.640696889798313	0.171070749127518	77	76	0.00103612314769434	0.00346640152553238
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Without_combined	MS2	0.81583150250653	0.221098902318666	77	77	0.00104275349541307	0.00347754547139062
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Mannheimia	Without_combined	MS2	-0.673322252866414	0.188683587175686	77	77	0.00104489629187324	0.00347754547139062
k__Bacteria.p__Verrucomicrobia.c__Opitutae.o__Opitutales.f__Opitutaceae.g__Cephaloticoccus	Without_combined	MS2	1.10403829973031	0.299520769522576	77	77	0.00105587811693318	0.00350496684010545
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalicoccus	Without_combined	MS2	0.617602572756786	0.174554918478703	77	77	0.00110995258815877	0.00367492074525107
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Haloferula	Without_combined	MS2	1.21996212759384	0.345260486129432	77	77	0.00114211670824579	0.00377164122257913
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Dichelobacter	Without_combined	MS2	0.722312156326272	0.199021215202859	77	77	0.00115040059098369	0.00378920607030196
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Gulbenkiania	Without_combined	MS2	-0.678030521450706	0.192485866613288	77	77	0.00121463534004373	0.00399049862358841
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Tardiphaga	Without_combined	MS2	1.91733437701193	0.41094950064469	77	32	0.00125762663327873	0.00411060572207216
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sneathiellales.f__Sneathiellaceae.g__Sneathiella	Without_combined	MS2	0.702491705253083	0.200606777710905	77	77	0.00125558492154633	0.00411060572207216
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Gimesia	Without_combined	MS2	0.884557225412009	0.252556054242182	77	77	0.00126091155524054	0.004110828998973
k__Viruses.o__Caudovirales.f__Myoviridae.g__Spounalikevirus	Without_combined	MS2	0.939160167592463	0.253166399362835	77	77	0.00130707551267209	0.00425048983510161
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paenirhodobacter	Without_combined	MS2	0.911529620695394	0.26198638553135	77	77	0.00133081575896919	0.00430577858218384
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.g__Candidatus_Azobacteroides	Without_combined	MS2	0.785089039406549	0.22499862282442	77	16	0.0013307812029977	0.00430577858218384
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Eggerthella	Without_combined	MS2	0.938729352953443	0.268818392435579	77	77	0.0014213448064644	0.0045870673299533
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Vitellibacter	Without_combined	MS2	0.706916178332175	0.201564808119675	77	77	0.00143084020889414	0.00460608006792622
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga	Without_combined	MS2	-1.81425918676199	0.523704868664218	77	77	0.00143740965454588	0.00461560185555184
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Neptunomonas	Without_combined	MS2	0.662676327814538	0.189794130277833	77	77	0.0014496664343558	0.00464329248898926
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Sebaldella	Without_combined	MS2	0.914898798881857	0.264383996667446	77	77	0.00145919552484705	0.00466212970188633
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Fodinicurvata	Without_combined	MS2	1.07113205455484	0.308340672690751	77	77	0.00148095256034522	0.0047198438207511
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Wenxinia	Without_combined	MS2	1.18327855061855	0.345382998966563	77	77	0.00153065812390039	0.00486612209538481
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sulfitobacter	Without_combined	MS2	0.819328783674266	0.238175097208234	77	61	0.00154408793900073	0.00489663619365491
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfobulbus	Without_combined	MS2	1.16718496980332	0.340196767948692	77	77	0.00157414672185851	0.00497960274884945
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Wolbachia	Without_combined	MS2	-0.790322526119146	0.229120722654741	77	77	0.00158541133825379	0.00500285355626752
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Oceanibaculum	Without_combined	MS2	0.799048737837928	0.232557506471159	77	77	0.0016227343686076	0.00510215069994539
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Methylibium	Without_combined	MS2	1.61625540287693	0.475269404002243	77	13	0.00162486332932533	0.00510215069994539
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Dokdonella	Without_combined	MS2	1.55105950708064	0.455779830314486	77	77	0.00163460942003847	0.00512017362453225
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__Alkaliflexus	Without_combined	MS2	0.783143640091542	0.230756321984919	77	77	0.00167522978367294	0.00523458108443526
k__Viruses.f__Poxviridae.g__Capripoxvirus	Without_combined	MS2	0.681761675134179	0.201381205230695	77	21	0.00170573101534776	0.00531688838442544
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Rubrivivax	Without_combined	MS2	0.870835539141664	0.257826823369796	77	17	0.00179504190820974	0.00558166315983466
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thioflavicoccus	Without_combined	MS2	0.644936530467399	0.191708769248288	77	77	0.00186061703760284	0.00577152566518551
k__Viruses.f__Adenoviridae.g__Mastadenovirus	Without_combined	MS2	0.750814601405959	0.207088420736536	77	76	0.00191060669451642	0.00591224057044065
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Saccharibacter	Without_combined	MS2	-1.15073795898036	0.337788358233571	77	77	0.00191914983913682	0.005924332112118
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Rhizobacter	Without_combined	MS2	1.41663786124394	0.425372304916535	77	32	0.0019741977764423	0.00607957773082712
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Acidibacillus	Without_combined	MS2	-1.04751087853834	0.314089206573441	77	77	0.0020320354086979	0.00624264724114404
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Gordoniaceae.g__Gordonia	Without_combined	MS2	1.08909443287809	0.328256468916095	77	77	0.00207497300365549	0.00635926978098732
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Thermonemataceae.g__Thermonema	Without_combined	MS2	0.899933905228072	0.258915638007099	77	75	0.00208630996656264	0.00637871803173936
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Neorickettsia	Without_combined	MS2	0.929613095853504	0.280165681075654	77	77	0.00213207497769217	0.0065030831061828
k__Bacteria.p__Acidobacteria.c__Solibacteres.o__Solibacterales.f__Solibacteraceae.g__Candidatus_Solibacter	Without_combined	MS2	0.979500913683134	0.296946166310399	77	77	0.0021791394203672	0.0066308099505459
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__Geofilum	Without_combined	MS2	0.586035085794392	0.176461347558754	77	77	0.00223944589279504	0.00679812791209515
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Sanguibacteroides	Without_combined	MS2	-0.374387568818628	0.114332660318368	77	77	0.00233163383232722	0.00704451072745672
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Terracoccus	Without_combined	MS2	0.748776547397423	0.200084536792286	77	74	0.00232812126848917	0.00704451072745672
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Sciscionella	Without_combined	MS2	0.591509064983792	0.180762140538099	77	77	0.00235498642526969	0.00709828455541196
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Echinicola	Without_combined	MS2	0.898543762803895	0.275562765535916	77	77	0.00241225424988745	0.00725379042672038
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Flammeovirgaceae.g__Flexithrix	Without_combined	MS2	0.57883480412978	0.174829522624062	77	77	0.00243222211027801	0.00729666633083404
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.g__Saccharibacillus	Without_combined	MS2	0.577494478322161	0.177173343585537	77	77	0.00243837413353443	0.00729799096640985
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Thiorhodospira	Without_combined	MS2	0.725329139772725	0.221752305752239	77	77	0.00245181937015919	0.00732108681089589
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micromonosporales.f__Micromonosporaceae.g__Hamadaea	Without_combined	MS2	0.73021488427055	0.223827436205347	77	77	0.00247495578511224	0.00737294520599869
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Polynucleobacter	Without_combined	MS2	0.707300454012137	0.217832384639636	77	77	0.00257933560434672	0.0076660253543142
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Cytophaga	Without_combined	MS2	0.950156101570472	0.293521377252734	77	77	0.00258721633826526	0.00767160668283759
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Agrococcus	Without_combined	MS2	1.23564653335822	0.380825793933504	77	77	0.00265292963394032	0.00784825016707344
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Batrachovirus	Without_combined	MS2	0.810304917641065	0.247547276960892	77	68	0.00273277955949123	0.00806580202547297
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Bellilinea	Without_combined	MS2	1.32510676029	0.399177903584238	77	69	0.00275695223080273	0.00811839850452969
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Oceanicaulis	Without_combined	MS2	1.39541093460902	0.427970070092816	77	76	0.00284918334102956	0.00837070416054201
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Nakamurellales.f__Nakamurellaceae.g__Nakamurella	Without_combined	MS2	1.13381345565341	0.355048055590183	77	77	0.00286970386477031	0.00841165490636801
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Eikenella	Without_combined	MS2	0.576035816472988	0.179512019165814	77	77	0.00290440979895194	0.00847451078324332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Hydrogenibacillus	Without_combined	MS2	-0.765316547374859	0.23993493965729	77	77	0.00289877283664606	0.00847451078324332
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Citromicrobium	Without_combined	MS2	1.01593015656589	0.316136860398133	77	76	0.00292260621917114	0.00850817938063944
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Porticoccaceae.g__Porticoccus	Without_combined	MS2	0.581604789476271	0.173807574805342	77	77	0.0029437112715484	0.00855014319327011
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Weeksella	Without_combined	MS2	1.10929546339654	0.347654333523151	77	41	0.00295663485610659	0.00856820713402318
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__Marinilabilia	Without_combined	MS2	0.755638243339701	0.236008863773751	77	75	0.00296390646716576	0.00856984720596796
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio	Without_combined	MS2	-0.532256908196351	0.166104799308106	77	77	0.00303129846853463	0.00872522397024156
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Rubinisphaera	Without_combined	MS2	0.877034743821421	0.243598101472399	77	77	0.00302708764335209	0.00872522397024156
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Haematospirillum	Without_combined	MS2	0.743581494936933	0.234038066989054	77	77	0.00306577229048799	0.00880462244324415
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Salimicrobium	Without_combined	MS2	0.627785865431813	0.198106026771635	77	77	0.00310484994353234	0.00889685701308144
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Ictalurivirus	Without_combined	MS2	1.37212708673781	0.404370435028111	77	39	0.0031393415776369	0.00897556719512296
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Plantibacter	Without_combined	MS2	1.40517754706775	0.438255648134705	77	77	0.00315055490901807	0.00898752047706493
k__Bacteria.p__Nitrospirae.c__Nitrospira.o__Nitrospirales.f__Nitrospiraceae.g__Candidatus_Magnetobacterium	Without_combined	MS2	0.590926800102504	0.186201303911645	77	77	0.00316172819318464	0.00899191301212803
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus	Without_combined	MS2	0.980937993851886	0.298761685292871	77	77	0.00316616655356621	0.00899191301212803
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Simplexvirus	Without_combined	MS2	-0.963797917083096	0.305900181652027	77	77	0.00322036354732453	0.0091255534666979
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Regiella	Without_combined	MS2	0.535529733876541	0.170141182313906	77	74	0.0033079299543579	0.00935295239307389
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Spiribacter	Without_combined	MS2	0.718335916774134	0.226599256690189	77	73	0.00335402413128116	0.00946234622467402
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Johnsonella	Without_combined	MS2	0.601084416862699	0.1742016004505	77	76	0.0034140018403024	0.00961033998217283
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Haliscomenobacter	Without_combined	MS2	0.828345226025063	0.26412498081347	77	77	0.00343554329244718	0.00964972379724725
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.g__Kinetoplastibacterium	Without_combined	MS2	0.566682289964577	0.179936545709871	77	77	0.00348034052851976	0.00975411227071985
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Actinomycetospora	Without_combined	MS2	1.27264849687985	0.407924658328474	77	77	0.00354094860130469	0.00990225888942537
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Meganema	Without_combined	MS2	0.950674125945573	0.302547657138723	77	77	0.00356539454166837	0.00994885201801786
k__Viruses.g__Emaravirus	Without_combined	MS2	0.884622183514366	0.275829353589956	77	3	0.0036277704184636	0.0100639359517027
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Emticicia	Without_combined	MS2	1.24035876685962	0.361181274893923	77	77	0.00362881506989398	0.0100639359517027
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Skermanella	Without_combined	MS2	1.16791702598072	0.375630620572926	77	49	0.00363026171653753	0.0100639359517027
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Commensalibacter	Without_combined	MS2	0.76692428779418	0.24109907163708	77	77	0.00365842108567218	0.010120047938288
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Neorhizobium	Without_combined	MS2	0.637820140222315	0.203239523055397	77	77	0.00367834394118031	0.0101531826281392
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Microchaetaceae.g__Tolypothrix	Without_combined	MS2	1.36941060065025	0.439791130610379	77	77	0.003760824926636	0.010358479000519
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Spirosoma	Without_combined	MS2	1.08277594808191	0.347813871762354	77	7	0.0038009158547484	0.010446388091115
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Flavihumibacter	Without_combined	MS2	1.36246528018844	0.442002527014287	77	77	0.0038868384582581	0.0106596127674975
k__Bacteria.p__Verrucomicrobia.o__Methylacidiphilales.f__Methylacidiphilaceae.g__Methylacidiphilum	Without_combined	MS2	0.937658063279246	0.29901060356485	77	64	0.00404239389184619	0.011062482641926
k__Viruses.f__Polydnaviridae.g__Ichnovirus	Without_combined	MS2	-0.703377230851301	0.228370166988007	77	77	0.00408919059009277	0.0111666358421764
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bacteriovoracaceae.g__Bacteriovorax	Without_combined	MS2	1.03223939714385	0.317659720610424	77	36	0.00417337892459065	0.0113722351079464
k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Mucilaginibacter	Without_combined	MS2	1.43240816352481	0.471886019779412	77	77	0.00442389298346222	0.0120292238997122
k__Bacteria.p__Cyanobacteria.o__Oscillatoriales.g__Lyngbya	Without_combined	MS2	0.99555453969561	0.324642446548792	77	77	0.0046797476569892	0.0126979140246968
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylosarcina	Without_combined	MS2	0.558455670615975	0.183417947546307	77	77	0.00469276633512296	0.0127062613904389
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Kiloniella	Without_combined	MS2	0.789532799197972	0.262246779955857	77	77	0.00478217045321852	0.0129209594909371
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	Without_combined	MS2	0.925458570238022	0.306590506215798	77	76	0.00486470312108816	0.013116224870782
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas	Without_combined	MS2	-0.363518710003035	0.121405824291218	77	77	0.00488312166131758	0.013133567275725
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Thermoactinomycetaceae.g__Thermoactinomyces	Without_combined	MS2	0.701362124242797	0.23391182636128	77	35	0.00489168859408849	0.013133567275725
k__Bacteria.p__Firmicutes.c__Clostridia.o__Halanaerobiales.f__Halobacteroidaceae.g__Orenia	Without_combined	MS2	0.807225886926757	0.270302559835084	77	77	0.0050846108981345	0.0136229197648132
